hospitalName,telNum,hospitalType,numDoc,numRoom,numBed,medicalCourse,address
진주본병원,055-746-5111,병원,54,31,110,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 이비인후과/ 영상의학과/ 재활의학과/ 가정의학과,"경상남도 진주시 진양호로 206, BYC 진주빌딩 4,5,6,7층 (평거동)"
진주한방병원,055-748-3400,한방병원,6,10,50,한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 사상체질과/ 침구과,"경상남도 진주시 진주대로 1180, 1~4층 (봉곡동)"
미래아동병원,055-756-6557,병원,18,20,37,내과/ 소아청소년과/ 이비인후과/ 피부과/ 가정의학과,경상남도 진주시 진주대로953번길 6-1 (강남동)
라온치과병원,055-781-0300,치과병원,3,0,0,구강악안면외과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과/ 구강내과/ 영상치의학과/ 구강병리과/ 예방치과,"경상남도 진주시 진양호로 541, 1,2,3,5층 (대안동)"
우리들치과병원,055-758-2804,치과병원,2,0,0,치과보철과/ 소아치과/ 치주과/ 치과보존과,"경상남도 진주시 동진로 111, 1층 (상대동, 한보프라자)"
진주미르치과병원,055-745-8180,치과병원,6,0,0,구강악안면외과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과/ 구강내과/ 영상치의학과/ 구강병리과/ 예방치과,"경상남도 진주시 진주대로 922, 4,5,7층 (칠암동)"
공군교육사 기지병원,055-750-2603,병원,30,11,53,내과/ 신경과/ 정신건강의학과/ 외과/ 정형외과/ 안과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 재활의학과/ 응급의학과/ 한방재활의학과/ 치과보철과/ 치과교정과,경상남도 진주시 금산면 송백로 46
진주복음병원,055-749-7110,병원,91,45,127,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 비뇨의학과/ 영상의학과/ 가정의학과,경상남도 진주시 진양호로 370 (신안동)
엠마우스의료소비자생활협동조합엠마우스요양병원,749-9000,요양병원(일반요양병원),40,55,322,내과/ 신경과/ 외과/ 신경외과/ 마취통증의학과/ 소아청소년과/ 이비인후과/ 피부과/ 비뇨의학과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 침구과,"경상남도 진주시 남강로 25 (평거동, 엠마우스요양병원)"
의료법인 목화의료재단 목화요양병원,055-755-7000,요양병원(일반요양병원),32,47,241,내과/ 신경과/ 재활의학과/ 가정의학과/ 한방내과,경상남도 진주시 천수로163번길 25 (망경동)
의료법인진주의료재단진주성남병원,790-0001,요양병원(정신병원),22,51,299,신경과/ 정신건강의학과,경상남도 진주시 문산읍 문산로 831
의료법인 진주의료재단 진주정신병원,761-7582,요양병원(정신병원),30,80,400,내과/ 신경과/ 정신건강의학과/ 가정의학과,경상남도 진주시 문산읍 제곡길98번길 49-6
예손요양병원,055-791-7575,요양병원(일반요양병원),28,33,162,내과/ 신경과/ 마취통증의학과/ 소아청소년과/ 재활의학과/ 가정의학과/ 한방재활의학과,경상남도 진주시 진주대로 839 (주약동)
서울아동병원,752-0011,병원,18,24,42,가정의학과/ 피부과/ 소아청소년과/ 이비인후과/ 내과,"경상남도 진주시 하대로 80, 2층,3층,5층 (하대동, 메디칼팜빌딩)"
의료법인 정상의료재단 바른병원,055-790-3096,병원,87,31,151,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 흉부외과/ 성형외과/ 마취통증의학과/ 소아청소년과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 재활의학과/ 가정의학과,경상남도 진주시 동진로 7 (칠암동)
진주미래여성병원,760-8000,병원,33,20,36,마취통증의학과/ 산부인과/ 소아청소년과,경상남도 진주시 진주대로 957 (강남동)
의료법인 진주의료재단 새진주정신병원,761-7582,요양병원(정신병원),22,77,299,내과/ 신경과/ 정신건강의학과/ 재활의학과/ 가정의학과,"경상남도 진주시 문산읍 제곡길98번길 36, 지하1, 1~4층"
진주세란병원,760-7578,병원,72,39,142,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 소아청소년과/ 영상의학과/ 재활의학과/ 응급의학과,경상남도 진주시 진주대로 829 (주약동)
반도병원,747-6000,병원,94,53,168,내과/ 신경과/ 외과/ 정형외과/ 마취통증의학과/ 산부인과/ 이비인후과/ 영상의학과/ 가정의학과,경상남도 진주시 남강로 701 (장대동)
한일병원,055-759-7777,종합병원,144,71,247,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 안과/ 영상의학과/ 진단검사의학과/ 재활의학과/ 침구과/ 구강악안면외과,"경상남도 진주시 범골로 17, 지1,1~5,7층 (충무공동)"
의료법인 진주의료재단 진주노인요양병원,055-761-7582,요양병원(일반요양병원),60,98,565,내과/ 신경과/ 정신건강의학과/ 외과/ 정형외과/ 피부과/ 재활의학과/ 가정의학과/ 한방재활의학과,"경상남도 진주시 문산읍 제곡길98번길 41, 지하1, 1~5층"
경상대학교병원,055-750-8000,종합병원,1273,200,899,내과/ 신경과/ 정신건강의학과/ 외과/ 정형외과/ 신경외과/ 흉부외과/ 성형외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 안과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 방사선종양학과/ 병리과/ 진단검사의학과/ 재활의학과/ 핵의학과/ 응급의학과/ 구강악안면외과,경상남도 진주시 강남로 79 (칠암동)
진주고려병원,055-751-2500,종합병원,188,63,230,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 비뇨의학과/ 영상의학과/ 병리과/ 직업환경의학과/ 응급의학과/ 치과,"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)"
제일병원,055-750-7123,종합병원,260,91,270,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 비뇨의학과/ 영상의학과/ 병리과/ 직업환경의학과/ 응급의학과,경상남도 진주시 진주대로 885 (강남동)
장덕한방병원,055-748-5555,한방병원,10,28,84,정형외과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"경상남도 진주시 촉석로 178, 지하1, 1~3층 (중안동)"
예담소아청소년과병원,055-755-3311,병원,10,25,40,소아청소년과/ 안과/ 이비인후과/ 피부과,"경상남도 진주시 충의로 20-33, 2층 (충무공동)"
한일요양병원,055-750-1300,요양병원(일반요양병원),10,31,114,외과/ 이비인후과/ 가정의학과,"경상남도 진주시 범골로 17, 한일병원 6층,7층 (충무공동)"
통영중앙병원,055-643-9119,병원,38,60,163,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 성형외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 안과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 진단검사의학과/ 재활의학과/ 가정의학과/ 치과보철과/ 치과교정과/ 소아치과/ 치주과/ 치과보존과,경상남도 통영시 광도면 죽림5로 15
충무요양병원,055-640-3000,요양병원(일반요양병원),33,43,212,침구과/ 한방재활의학과/ 한방신경정신과/ 한방안·이비인후·피부과/ 한방소아과/ 한방부인과/ 한방내과/ 가정의학과/ 재활의학과/ 내과,경상남도 통영시 남해안대로 760 (무전동)
의료법인 한림의료재단 효성요양병원,055-646-9700,요양병원(일반요양병원),9,15,82,내과/ 외과/ 한방내과/ 한방부인과/ 한방재활의학과/ 사상체질과/ 침구과,"경상남도 통영시 용남면 남해안대로 523, 1,4,5층 (강산빌딩)"
SCH서울아동병원,055-647-0778,병원,16,34,59,내과/ 소아청소년과/ 이비인후과/ 피부과,"경상남도 통영시 중앙로 334-1, 6~9층층 (무전동)"
통영고려병원,055-644-8275,병원,14,45,149,내과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과,"경상남도 통영시 중앙로 310, 통영고려병원 (무전동)"
통영서울병원,055-644-1777,병원,48,37,161,내과/ 정형외과/ 신경외과/ 마취통증의학과/ 영상의학과/ 응급의학과,경상남도 통영시 광도면 남해안대로 857
신세계로병원,055-648-8275,병원,9,36,108,내과/ 외과/ 정형외과/ 마취통증의학과/ 영상의학과,경상남도 통영시 정동2길 58 (정량동)
통영적십자병원,055-644-8901,병원,42,20,106,직업환경의학과/ 진단검사의학과/ 영상의학과/ 마취통증의학과/ 신경외과/ 정형외과/ 신경과/ 내과,경상남도 통영시 중앙로 97 (서호동)
동서한방병원,055-725-7700,한방병원,3,17,51,내과/ 신경과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,"경상남도 통영시 원문로 27, 월드지브이존 3,4,5층 (북신동)"
경상남도립통영노인전문병원,640-1900,요양병원(노인병원),47,45,280,가정의학과/ 신경과/ 내과,경상남도 통영시 도산면 남해안대로 1818
새통영병원,055-646-6000,병원,92,68,294,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 응급의학과,경상남도 통영시 무전7길 192 (무전동)
의료법인통영의료재단통영정신병원,055-640-1988,요양병원(정신병원),25,47,299,정신건강의학과,경상남도 통영시 도산면 남해안대로  1820
의료법인 순영의료재단 순영병원,055-854-6000,요양병원(정신병원),12,29,199,정신건강의학과/ 외과,경상남도 사천시 축동면 서삼로 1110-35
의료법인 덕산의료재단 한마음병원,055-832-3311,병원,25,90,429,내과/ 정신건강의학과/ 영상의학과/ 가정의학과,"경상남도 사천시 향촌4길 127 (향촌동, 한마음병원)"
의료법인 삼포의료재단 현대요양병원,055-834-2345,요양병원(일반요양병원),11,31,180,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 피부과/ 재활의학과/ 가정의학과/ 한방내과/ 한방재활의학과/ 침구과,"경상남도 사천시 각산로 86 (서동, 미진예식장)"
사천동희병원,055-852-2250,병원,14,43,244,내과/ 신경과/ 정신건강의학과/ 소아청소년과/ 이비인후과/ 피부과/ 가정의학과,경상남도 사천시 사천읍 구암두문로 74
의료법인 행복한의료재단 사천중앙요양병원,055-851-5400,요양병원(일반요양병원),28,55,269,내과/ 신경과/ 정형외과/ 이비인후과/ 피부과/ 재활의학과/ 가정의학과/ 한방내과/ 침구과,"경상남도 사천시 사천읍 옥산로 127, 3~7층"
온요양병원,055-855-8557,요양병원(일반요양병원),25,52,299,내과/ 신경과/ 정신건강의학과/ 산부인과/ 재활의학과/ 한방내과/ 한방부인과/ 한방신경정신과/ 한방재활의학과/ 침구과,"경상남도 사천시 사천읍 구암두문로 154-28, 온요양병원"
의료법인 덕산의료재단 한마음노인요양병원,055-832-3311,요양병원(일반요양병원),20,51,283,내과/ 신경과/ 마취통증의학과/ 가정의학과/ 한방부인과,경상남도 사천시 향촌4길 127 (향촌동)
사천서울아동병원,055-852-8175,병원,10,19,37,내과/ 소아청소년과/ 이비인후과/ 피부과,경상남도 사천시 사천읍 선평길 17 (서울아동병원)
삼천포제일병원,055-833-4400,병원,89,64,224,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 산부인과/ 소아청소년과/ 안과/ 이비인후과/ 피부과/ 비뇨의학과/ 영상의학과/ 가정의학과/ 직업환경의학과/ 응급의학과,"경상남도 사천시 중앙로 136, 삼천포제일병원 (벌리동)"
의료법인승연의료재단 삼천포서울병원,055-835-9900,병원,80,66,264,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 마취통증의학과/ 피부과/ 비뇨의학과/ 영상의학과/ 가정의학과,경상남도 사천시 남일로 33 (동금동)
의료법인 행복한의료재단 경남도립사천노인전문병원,055-794-2900,요양병원(일반요양병원),20,60,279,내과/ 신경과/ 외과/ 신경외과/ 재활의학과/ 가정의학과/ 한방내과,경상남도 사천시 축동면 서삼로 1110-35
의료법인순영의료재단 경남도립정신병원,055-854-6000,요양병원(정신병원),24,23,199,정신건강의학과/ 외과/ 마취통증의학과,경상남도 사천시 축동면 서삼로 1110-35
의료법인원의료재단 주병원,055-720-8876,병원,13,15,67,내과/ 정형외과/ 신경외과/ 영상의학과/ 재활의학과,경상남도 김해시 분성로727번길 8-18 (지내동)
의료법인희원 래봄병원,055-817-7000,병원,26,37,124,내과/ 신경과/ 마취통증의학과/ 소아청소년과/ 재활의학과,경상남도 김해시 분성로 202 (외동)
강민의료재단 나누리요양병원,055-342-1101,요양병원(일반요양병원),20,41,181,내과/ 신경과/ 외과/ 정형외과/ 신경외과/ 이비인후과/ 피부과/ 비뇨의학과/ 재활의학과/ 가정의학과/ 한방내과/ 한방부인과/ 한방소아과/ 한방안·이비인후·피부과/ 한방신경정신과/ 한방재활의학과/ 사상체질과/ 침구과,경상남도 김해시 진례면 진례로74번길 47
더(the)큰병원,055-340-0900,병원,37,20,80,영상의학과/ 마취통증의학과/ 신경외과/ 정형외과/ 내과,"경상남도 김해시 분성로 208, 3~10층 (외동)"
의료법인경빈의료재단 김해센텀요양병원,055-330-9191,요양병원(일반요양병원),22,39,190,내과/ 외과/ 재활의학과/ 가정의학과/ 한방내과,"경상남도 김해시 구지로 58, 6~10층 (내동)"
우리여성병원,321-0114,병원,13,20,38,내과/ 가정의학과/ 소아청소년과/ 산부인과,경상남도 김해시 내외중앙로 91 (내동)
한가족요양병원,055-338-0011,요양병원(일반요양병원),16,25,143,한방내과/ 가정의학과/ 재활의학과/ 진단검사의학과/ 피부과/ 마취통증의학과/ 신경외과/ 정형외과/ 신경과/ 내과,경상남도 김해시 내외로77번길 6 (내동)
