hospitalName,evaluation,address
잠실진단검사의학과의원,1등급,"서울특별시 송파구 올림픽로 118 302호 (잠실동, 청우빌딩)"
장가정의학과의원,2등급,광주광역시 북구 설죽로370번길 32 4층 (오치동)
장검현소아청소년과의원,3등급,부산광역시 사하구 장평로 445 (괴정동)
장경진이비인후과의원,2등급,서울특별시 동작구 동작대로 129 (사당동)
장경호가정의학과의원,4등급,"서울특별시 종로구 종로 407 2,3층 (숭인동)"
장경호이비인후과의원,1등급,경기도 성남시 중원구 광명로 17 3층 (성남동)
장규만내과의원,4등급,"서울특별시 중랑구 망우로 439 2층 (망우동, 정인빌딩)"
장균이비인후과의원,3등급,"경기도 과천시 별양상가3로 5 (별양동, 유니온빌딩 303-1호)"
장기연세이비인후과의원,3등급,"경기도 김포시 김포한강4로 131 503호 (장기동, 정현메디피아)"
장기영정형외과의원,1등급,전라북도 정읍시 중앙1길 66 (수성동)
장기철가정의학과의원,1등급,대전광역시 중구 보문로 46 3층 (부사동)
장기푸른가정의학과의원,2등급,"대구광역시 달서구 한들로 36 116동 204,205호 (장기동, 영남네오빌파크 상가)"
장기형내과의원,1등급,"부산광역시 사하구 낙동대로 248 7층 (괴정동, 우리메디칼센터)"
장내과의원,3등급,경기도 양주시 광적면 가래비길 148 (광적면)
장내과의원,1등급,인천광역시 서구 가정로 388 (가정동)
장내과의원,5등급,"서울특별시 서초구 사임당로 181 3층 (서초동, 대일빌딩)"
장내과의원,1등급,경상남도 사천시 중앙로 44 (선구동)
장내과의원,3등급,인천광역시 부평구 세월천로 46 (청천동)
장내과의원,3등급,전라북도 정읍시 신태인읍 신태인중앙로 8 ()
장내과의원,1등급,경기도 이천시 이섭대천로 1199 2층 (중리동)
장내과의원,5등급,충청남도 공주시 산성시장5길 34-28 2층 (산성동)
장내과의원,1등급,"경기도 성남시 분당구 돌마로476번길 31 210호 (서현동, 임광근린상가)"
장내과의원,1등급,경상남도 고성군 고성읍 중앙로43번길 16 1층 (호산빌딩)
장내과의원,1등급,부산광역시 사하구 다대로 425 5층 (다대동)
장내과의원,2등급,"경상남도 양산시 양산역1길 24 304호 (중부동, 영동프라자)"
장내과의원,2등급,"경기도 용인시 처인구 금령로 116 (김량장동,용인타워 301,302,502,503호)"
장내과의원,4등급,"경기도 광명시 안현로 52 목욕탕상가동 3층 (하안동, 하안주공10단지)"
장내과의원,1등급,경기도 안산시 단원구 화랑로 30 (원곡동)
장내과의원,5등급,경기도 수원시 장안구 서부로 2149 5층 (율전동)
장대국내과의원,5등급,서울특별시 노원구 노해로 452 노빌리안골드 (상계동)
장대영소아청소년과의원,4등급,"전라북도 전주시 완산구 강변로 106 201호 (삼천동1가, 삼천하이츠상가)"
장대영정형외과의원,1등급,서울특별시 동작구 상도로 299 (상도1동)
장대환내과의원,2등급,서울특별시 성북구 장월로 88-1 (장위동)
장덕기내과의원,3등급,경상남도 김해시 진영읍 여래로 21 (진영읍)
장동석내과의원,2등급,서울특별시 강동구 동남로73길 26 2층 4호 (명일동)
장동석내과의원,5등급,세종특별자치시 조치원읍 조치원로 28 1층 3층
장동욱병원,1등급,경기도 안산시 단원구 동산로 60 3층 (원시동)
장림연합의원,1등급,부산광역시 사하구 하신중앙로22번길 9 (장림동)
장림한서병원,5등급,부산광역시 사하구 다대로 315 (장림동)
장메디의원,2등급,경기도 부천시 부일로 403 (심곡동)
장명규내과의원,4등급,전라북도 전주시 완산구 당산로 42 (서신동)
장명수이비인후과의원,2등급,대구광역시 동구 동촌로 230 2층 (방촌동)
장문외과의원,1등급,전라북도 익산시 무왕로 1099-1 (영등동)
장미영내과의원,2등급,서울특별시 광진구 광나루로 542 (구의동)
장바로내과의원,2등급,"경기도 의정부시 용민로 493 201~203호, 222~223호 (민락동)"
장발비뇨기과의원,4등급,대구광역시 남구 성당로 200-1 (대명동)
장병일이비인후과의원,3등급,서울특별시 광진구 천호대로 548 3층 (군자동)
장보고연합내과의원,1등급,대구광역시 수성구 달구벌대로 3218 3층 (신매동)
장봉열내과의원,4등급,충청남도 서천군 장항읍 장서로29번길 3 (장항읍)
장사랑내과영상의학과의원,3등급,"부산광역시 사하구 낙동대로 438 2,3,5층 (당리동, 한국메디칼)"
장사랑박종범내과의원,1등급,충청북도 청주시 흥덕구 풍산로 18 4층 (가경동)
장사랑연합내과의원,1등급,"충청남도 아산시 번영로 223 아산 동양고속터미널 복합시설 4층, 5층 (401~404, 410-1~410-2, 504)호 (모종동)"
장사랑연합내과의원,5등급,충청북도 진천군 진천읍 중앙북5길 3-6 3
장산최내과의원,5등급,"부산광역시 해운대구 세실로 64 203, 204, 204-1호 (좌동, 화목데파트)"
장상섭신경과의원,1등급,경상북도 포항시 북구 대신로 48 2층 (대신동)
장성기독의원,5등급,전라남도 장성군 장성읍 영천로 200-1 ()
장성성모의원,1등급,경상북도 포항시 북구 새천년대로 1222 (장성동)
장성원이비인후과의원,5등급,"경기도 군포시 산본로323번길 16-15 303호 (산본동, 광림빌딩)"
장성익소아과의원,5등급,"경기도 안산시 단원구 선부광장1로 70 206호 (선부동, 군자빌딩)"
장성중앙내과의원,4등급,전라남도 장성군 장성읍 영천로 128 2층
장성혜원병원,1등급,전라남도 장성군 장성읍 강변안길 22 ()
장성호이비인후과의원,1등급,"경상남도 거제시 서문로 72 3층 (고현동, 태원빌딩)"
장성희소아청소년과의원,4등급,전라북도 완주군 봉동읍 둔산1로 118 118
장세나내과의원,2등급,"경상북도 안동시 경북대로 486 3,4층 (송현동)"
장세영소아과의원,1등급,서울특별시 동대문구 전농로 91 2층 (답십리동)
장소아과의원,2등급,서울특별시 은평구 통일로69길 19-1 2층 (대조동)
장소아청소년과의원,4등급,경상북도 안동시 합전2길 7 (송현동)
장소아청소년과의원,4등급,경기도 성남시 수정구 탄리로 120 2층 (태평동)
장수연합의원,5등급,"광주광역시 북구 서하로 187 2,3층 (오치동)"
장수연합의원,4등급,대구광역시 동구 팔공로 144 (불로동)
장스내과의원,3등급,"서울특별시 중랑구 망우로 411 A동 2층 (망우동, 장스빌딩)"
장스소아청소년과의원,4등급,"서울특별시 중랑구 망우로 411 장스빌딩 에이동 1층,4층 일부층 (망우동)"
장승호이비인후과의원,1등급,경기도 오산시 오산로 214 (원동)
장시영재활의학과의원,1등급,충청남도 금산군 금산읍 비호로 80 (금산읍)
장시원내과의원,3등급,"부산광역시 부산진구 가야대로 476-1 4층 (개금동, 덕양빌딩)"
장시원속시원내과의원,5등급,"대구광역시 북구 구암로 17 209호 (관음동, 한양수정아파트 )"
장안365이비인후과의원,4등급,"경기도 수원시 장안구 송원로 81 5층 501-1호 (조원동, 메가플러스2차)"
장안내과의원,3등급,경기도 수원시 장안구 경수대로 965 6층 (송죽동)
장안연세 연합의원,5등급,"경기도 수원시 팔달구 정조로 874 2,4층 (북수동)"
장안은내과의원,1등급,서울특별시 동대문구 장한로 180 (장안동)
장안의원,5등급,충청북도 괴산군 괴산읍 읍내로5길 10 (괴산읍)
장안정형외과의원,2등급,경기도 수원시 장안구 경수대로 786 (영화동)
장안행복한의원,1등급,경기도 수원시 장안구 팔달로 271 (영화동)
장암성모의원,3등급,"경기도 의정부시 회룡로 178 305,306호 (장암동, 발곡프라자)"
장앤전내과이비인후과의원,2등급,"경기도 성남시 분당구 내정로173번길 1 5층 (수내동, 우리은행)"
장앤탑내과재활의학과의원,1등급,"인천광역시 남동구 구월로 212 226호,227호,239호,242호 (구월동, 힐캐슬프라자)"
장연복내과의원,5등급,서울특별시 동작구 시흥대로 638 3층 (신대방동)
장영숙소아청소년과의원,4등급,전라북도 전주시 덕진구 아중로 155 (인후동1가)
장외과의원,1등급,서울특별시 양천구 오목로 224 3층 (신정동)
장외과의원,2등급,경상남도 김해시 가락로 40 (부원동)
장외과의원,3등급,강원도 속초시 중앙로 35 (교동)
장원규내과의원,5등급,경기도 양주시 평화로1435번길 5-3 (덕계동)
장원내과의원,2등급,대구광역시 북구 동변로 91 2층 (동변동)
장원삼이비인후과의원,1등급,대구광역시 동구 아양로 175 2층 (신암동)
장원준이비인후과의원,4등급,광주광역시 북구 우치로 233-1 (오치동)
장원표이비인후과의원,5등급,"대구광역시 수성구 지범로 188 301호 (범물동, 청구리빙월드)"
장유맑은이비인후과의원,1등급,경상남도 김해시 계동로102번길 31 (대청동)
장유석외과의원,1등급,경상북도 경산시 하양읍 하양로 108-1 (하양읍)
장유아동병원,1등급,"경상남도 김해시 능동로 153 6,7층 (부곡동, 삼화빌딩)"
장윤석이비인후과의원,2등급,부산광역시 북구 백양대로 1013-1 4층 (구포동)
장응서내과의원,1등급,경기도 평택시 안중읍 안중로 137 ()
장의원,5등급,"대구광역시 북구 검단로 255 상가2동 2층 201호 (검단동, 민들레아파트)"
장이비인후과의원,1등급,경기도 군포시 군포로 530 2층 (당동)
장이비인후과의원,5등급,경상남도 사천시 중앙로 127 (벌리동)
장이비인후과의원,5등급,충청북도 청주시 청원구 공항로 162-2 2층 (율량동)
장이비인후과의원,1등급,경기도 평택시 평택2로20번길 4 (평택동)
장이비인후과의원,5등급,경상남도 통영시 해미당5길 25-25 (북신동)
장이비인후과의원,1등급,경기도 용인시 기흥구 구갈로60번길 1 오래메디칼센타 (구갈동)
장이비인후과의원,4등급,"대구광역시 동구 신암로 80 201호 (신암동, 강산해피타워)"
장이비인후과의원,3등급,서울특별시 양천구 신월로 172 (신월동)
장이비인후과의원,3등급,제주특별자치도 제주시 우정로15길 1 2층 202호 (외도일동)
장이비인후과의원,1등급,경기도 수원시 장안구 만석로19번길 25-3 6층 (천천동)
장이비인후과의원,2등급,"경기도 용인시 수지구 대지로 20 301호 (죽전동, 죽전빌딩)"
장이편한내과의원,1등급,광주광역시 남구 봉선로25번길 2 (주월동)
장인내과의원,1등급,"서울특별시 성동구 왕십리로 315 5층 (행당동, 한동타워)"
장인수가정의학과의원,3등급,전라북도 전주시 덕진구 쪽구름로 120 (반월동)
장일중내과의원,4등급,"서울특별시 노원구 동일로 1530 303호 (상계동, 다모아빌딩)"
장정형외과의원,1등급,충청북도 충주시 천변로 171 (교현동)
장지은내과의원,1등급,"서울특별시 영등포구 국제금융로 78 304호 (여의도동, 홍우빌딩)"
장지훈정형외과의원,5등급,경상북도 구미시 상사서로 163 (사곡동)
장진규소아청소년과의원,2등급,"경상남도 김해시 대청로 117 320호 (대청동, 대청프라자)"
장진석내과의원,1등급,"경기도 부천시 도약로 29 3층 (상동, 에이스프라자)"
장진형내과의원,1등급,전라남도 광양시 금영로 151 1층 (광영동)
장철이비인후과의원,5등급,서울특별시 영등포구 영중로2길 1 6층 (영등포동3가)
장쾌한내과의원,1등급,대구광역시 수성구 화랑로 68 6층 (만촌동)
장쾌한내과의원,1등급,충청북도 청주시 서원구 사직대로 115 4층 (사창동)
장쾌한연합내과의원,1등급,"경상북도 구미시 산호대로31길 15 3층 (옥계동, 4공단메디컬파크)"
장태종내과의원,1등급,"경기도 군포시 산본로 378 201호 (산본동, 산본사이버텔)"
장튼튼내과의원,4등급,부산광역시 해운대구 재반로 213-1 2층 (반여동)
장튼튼내과의원,3등급,경기도 광명시 금하로 464 메이저리치안 5층 (소하동)
장튼튼내과의원,1등급,"인천광역시 남동구 용천로 70 동호프라자 4,7층 (구월동)"
장튼튼아침내과의원,1등급,"부산광역시 수영구 황령대로489번길 22 2층 (남천동, 한성빌딩)"
장팔팔내과의원,1등급,"부산광역시 해운대구 해운대로 369 해운대센텀메디칼센터 3,4층 (우동)"
장편한경대연합내과의원,1등급,대구광역시 달성군 유가면 테크노상업로 100 ()
